radio,mcc,operador,lac,cell_id,unit,longitude,latitude,range,samples,changeable,created,updated,averageSignal
LTE,736,3,27461,20480260,0,-66.163773,-17.398936,3143,17,1,1485668748,1494714923,0
LTE,736,1,10103,2822915,0,-68.125534057617,-16.510391235352,1000,2,1,1485718503,1486758669,0
LTE,736,3,47306,2560769,0,-62.772887,-17.666314,1444,3,1,1485745633,1505813872,0
LTE,736,3,47310,2607363,0,-62.963259,-17.745729,3863,4,1,1485745633,1506257550,0
LTE,736,2,37163,7876721,0,-68.063735961914,-16.522750854492,1000,1,1,1485788247,1485788247,0
LTE,736,2,14100,2586629,0,-68.067855834961,-16.525497436523,1000,1,1,1485788247,1485788247,0
LTE,736,3,47400,5157380,0,-65.266395,-19.029745,2716,14,1,1485841198,1505564555,0
LTE,736,3,47400,5157377,0,-65.26496887207,-19.033126831055,1000,2,1,1458598177,1485796857,0
LTE,736,3,47400,5271811,0,-65.24299621582,-19.060592651367,1000,1,1,1485796857,1485796857,0
LTE,736,3,47400,5131011,0,-65.263595581055,-19.029006958008,1000,1,1,1485796857,1485796857,0
LTE,736,3,27452,20482566,0,-66.108013,-17.387834,1069,12,1,1485882968,1505838327,0
LTE,736,3,27461,20508934,0,-66.151463,-17.394709,1692,18,1,1485882968,1506633747,0
LTE,736,2,44401,10243329,0,-66.185074,-17.375303,1000,21,1,1486288897,1492263838,0
LTE,736,2,44401,10247427,0,-66.162077,-17.383359,1000,10,1,1486288897,1505315400,0
LTE,736,2,44401,10252038,0,-66.156002,-17.387123,1129,28,1,1486288897,1559955232,0
LTE,736,2,44401,10244353,0,-66.180038,-17.383499,1000,9,1,1486288897,1491596972,0
LTE,736,2,44404,10242561,0,-66.088943481445,-17.38655090332,1000,2,1,1486288897,1490964873,0
LTE,736,2,44401,10247426,0,-66.154861450195,-17.385177612305,1000,1,1,1485990392,1485990392,0
LTE,736,3,27461,20503812,0,-66.162708,-17.372427,1000,15,1,1486295890,1506620334,0
LTE,736,3,27461,20509702,0,-66.155247,-17.371625,6151,4,1,1486295890,1505243131,0
LTE,736,3,47310,2615300,0,-63.139931,-17.597942,1148,10,1,1486298803,1494862442,0
LTE,736,1,30003,3382019,0,-63.157342,-17.771891,1153,3,1,1486335809,1494078057,0
LTE,736,3,47306,2681603,0,-63.17276,-17.737083,1000,4,1,1486202169,1486202169,0
LTE,736,1,41000,3615491,0,-67.098999,-17.946854,1000,2,1,1486345041,1490784728,0
LTE,736,2,44300,7681285,0,-65.74836730957,-19.600296020508,1000,1,1,1486228499,1486228499,0
LTE,736,2,44300,7684869,0,-65.753703,-19.587758,1000,3,1,1486355176,1506555050,0
LTE,736,2,44300,7688964,0,-65.758041,-19.582972,1000,2,1,1486355176,1505773638,0
LTE,736,2,44300,7682052,0,-65.74836730957,-19.594802856445,1000,1,1,1486228499,1486228499,0
LTE,736,2,44300,7685893,0,-65.765074,-19.575484,3465,6,1,1486355176,1506136863,0
LTE,736,2,44300,7685380,0,-65.755558,-19.579659,1000,24,1,1486355176,1506552918,0
LTE,736,2,44300,7682054,0,-65.749740600586,-19.594802856445,1000,1,1,1486228499,1486228499,0
LTE,736,2,44300,7686918,0,-65.74836730957,-19.59342956543,1000,1,1,1486228499,1486228499,0
LTE,736,2,44300,7688196,0,-65.755195,-19.58698,1000,2,1,1486355176,1506553357,0
LTE,736,3,27461,20517892,0,-66.153098,-17.400762,1000,13,1,1486361504,1506536185,0
LTE,736,1,12150,2842371,0,-68.13102722168,-16.879806518555,1000,1,1,1486281886,1486281886,0
LTE,736,1,21001,3095555,0,-66.192655,-17.379836,1144,12,1,1486372432,1506089332,0
LTE,736,1,21000,3105281,0,-66.184265,-17.388684,2965,4,1,1486372432,1506190503,0
LTE,736,2,44701,17934852,0,-63.197651,-17.781029,1000,8,1,1486372432,1490517420,0
LTE,736,3,57306,2578693,0,-57.715382,-19.008823,5208,51,1,1486383132,1505781610,0
LTE,736,3,47306,2668291,0,-57.707903,-19.024593,4656,22,1,1486383131,1505758594,0
LTE,736,3,47306,2669057,0,-57.792546,-18.971485,8928,19,1,1486383131,1505345675,0
LTE,736,3,57306,2583556,0,-57.798441,-18.964561,1000,13,1,1486383133,1506260980,0
LTE,736,3,47306,2669058,0,-57.772937,-18.991982,6925,7,1,1486383131,1506620241,0
LTE,736,2,44401,10261253,0,-66.159861,-17.388439,1000,10,1,1486416395,1559955271,0
LTE,736,2,44401,10261252,0,-66.161258,-17.386571,1147,13,1,1486416395,1555359132,0
LTE,736,3,47320,2601222,0,-63.132566,-17.779327,2686,10,1,1486436177,1506256145,0
LTE,736,2,44401,10249219,0,-66.176748,-17.381916,1000,16,1,1486442760,1492074004,0
LTE,736,1,10100,2831618,0,-68.124446,-16.499997,1000,3,1,1486446367,1505876478,0
LTE,736,3,47310,2591750,0,-63.118211,-17.738716,5241,59,1,1486447055,1506220841,0
LTE,736,3,47322,2605573,0,-63.165993,-17.512811,1000,34,1,1486453686,1506476524,0
LTE,736,3,47340,2630149,0,-63.168504,-17.750013,1822,19,1,1486531307,1505770321,0
LTE,736,2,44401,10247425,0,-66.158981323242,-17.379684448242,1000,3,1,1486660511,1492074004,0
LTE,736,2,44401,10243332,0,-66.183809,-17.376901,1000,23,1,1486660510,1554811428,0
LTE,736,2,44401,10244355,0,-66.185074,-17.378769,1000,12,1,1486660510,1492326134,0
LTE,736,2,44401,10243331,0,-66.185073852539,-17.372817993164,1000,4,1,1486660510,1490990541,0
LTE,736,2,44401,10249217,0,-66.16539,-17.381516,1000,6,1,1486660511,1491596972,0
LTE,736,1,10100,2881025,0,-68.12141418457,-16.489791870117,1000,1,1,1486531772,1486531772,0
LTE,736,1,41000,3613953,0,-67.111321,-17.966926,1000,3,1,1486790423,1494291007,0
LTE,736,3,47310,2615301,0,-63.133621,-17.611771,1000,2,1,1486792441,1488606985,0
LTE,736,2,44401,10240003,0,-66.160354614258,-17.393417358398,1000,1,1,1486656733,1486656733,0
LTE,736,1,10103,2836993,0,-68.144760131836,-16.493911743164,1000,1,1,1486718249,1486718249,0
LTE,736,2,45800,20485894,0,-64.903793,-14.779358,1000,4,1,1486816042,1488487051,0
LTE,736,2,44800,20480005,0,-64.905166625977,-14.834976196289,1000,1,1,1486749810,1486749810,0
LTE,736,2,44800,20482822,0,-64.899673461914,-14.840469360352,1000,1,1,1486749810,1486749810,0
LTE,736,2,44800,20481028,0,-64.903793334961,-14.778671264648,1000,1,1,1486749810,1486749810,0
LTE,736,3,47348,2663940,0,-63.159605,-17.802044,6507,38,1,1486816042,1506301632,0
LTE,736,1,10103,2877441,0,-68.128280639648,-16.509017944336,1000,1,1,1486758669,1486758669,0
LTE,736,3,47314,2692099,0,-63.191977,-17.849645,3051,20,1,1486819631,1505915722,0
LTE,736,3,47346,2625285,0,-63.174343,-17.837296,1000,13,1,1486819631,1506515502,0
LTE,736,1,10101,2864130,0,-68.098068237305,-16.533737182617,1000,1,1,1486758669,1486758669,0
LTE,736,1,10101,2873089,0,-68.095321655273,-16.537857055664,1000,1,1,1486758669,1486758669,0
LTE,736,3,47314,2568709,0,-63.175843,-17.844916,3650,145,1,1486819631,1506474549,0
LTE,736,3,47334,2651137,0,-63.18409,-17.873396,2037,203,1,1486819631,1506136064,0
LTE,736,1,10101,2896899,0,-68.085708618164,-16.544723510742,1000,1,1,1486758669,1486758669,0
LTE,736,3,57334,2590721,0,-63.185842,-17.86252,1027,14,1,1486819632,1506086165,0
LTE,736,1,10101,2864131,0,-68.098068237305,-16.532363891602,1000,1,1,1486758669,1486758669,0
LTE,736,1,10101,2827524,0,-68.084335327148,-16.546096801758,1000,1,1,1486758669,1486758669,0
LTE,736,1,10101,2826243,0,-68.107681274414,-16.52961730957,1000,1,1,1486758669,1486758669,0
LTE,736,1,10101,2845955,0,-68.090294,-16.547742,1000,2,1,1486819630,1505611143,0
LTE,736,3,47314,2590470,0,-63.163724,-17.840416,3535,44,1,1486819631,1494680438,0
LTE,736,3,47346,2625286,0,-63.176576,-17.831328,1000,8,1,1486819631,1506120655,0
LTE,736,1,10101,2856194,0,-68.087712,-16.542589,1000,5,1,1486819630,1505663165,0
LTE,736,1,10101,2834690,0,-68.096076,-16.536117,3503,10,1,1486819630,1494120176,0
LTE,736,2,44401,10251521,0,-66.174983,-17.369352,1000,12,1,1486859005,1504958017,0
LTE,736,2,44701,17955845,0,-63.166237,-17.716827,1000,8,1,1486874620,1489836864,0
LTE,736,2,44701,17950725,0,-63.164383,-17.716141,1000,5,1,1486874620,1489491351,0
LTE,736,3,27461,20488964,0,-66.109841,-17.374902,2055,12,1,1486904800,1492540200,0
LTE,736,3,27461,20521478,0,-66.15645,-17.404324,1000,7,1,1486904800,1506460833,0
LTE,736,2,44401,10246145,0,-66.155891,-17.364235,1000,4,1,1486937015,1492074002,0
LTE,736,1,10103,2872578,0,-68.151626586914,-16.492538452148,1000,1,1,1486914862,1486914862,0
LTE,736,3,27451,20504069,0,-66.150731,-17.413868,1000,3,1,1486962651,1494162699,0
LTE,736,2,44600,15370756,0,-64.74723815918,-21.520156860352,1000,1,1,1486959346,1486959346,0
LTE,736,1,10108,2831362,0,-68.162877,-16.506187,1000,12,1,1486998815,1506474547,0
LTE,736,1,41000,3609859,0,-67.113418579102,-17.968826293945,1000,1,1,1486992100,1486992100,0
LTE,736,1,41000,3611395,0,-67.109376,-17.963577,3969,7,1,1487036989,1494284775,0
LTE,736,3,47400,5242115,0,-65.232955,-19.021245,2791,2,1,1487172622,1492540200,0
LTE,736,1,10108,2842881,0,-68.162555,-16.506578,1000,2,1,1487172621,1494636601,0
LTE,736,3,47400,5152261,0,-65.250357,-19.038354,2954,11,1,1487172622,1505793588,0
LTE,736,3,47322,2713346,0,-63.160165,-17.550295,1000,5,1,1487172621,1506476837,0
LTE,736,3,47400,5131012,0,-65.257231,-19.0321,2459,13,1,1487172621,1494191815,0
LTE,736,3,47316,2586116,0,-63.132331,-17.802008,3151,28,1,1487381080,1506560749,0
LTE,736,3,47348,2630406,0,-63.164818,-17.790985,1828,29,1,1487381082,1506631579,0
LTE,736,2,44401,10260484,0,-66.172371,-17.379684,1000,4,1,1487385141,1492074002,0
LTE,736,2,44401,10243330,0,-66.189193725586,-17.379684448242,1000,1,1,1487351362,1487351362,0
LTE,736,2,44401,10241029,0,-66.165229,-17.378396,1072,7,1,1487385140,1553251579,0
LTE,736,2,44401,10250502,0,-66.155061,-17.37738,1000,8,1,1487385140,1554996542,0
LTE,736,2,44401,10240514,0,-66.168594,-17.368894,1000,7,1,1487385140,1491596972,0
LTE,736,2,44403,10243586,0,-66.240005493164,-17.389297485352,1000,1,1,1487351352,1487351352,0
LTE,736,2,44401,10241026,0,-66.166614,-17.375061,1000,9,1,1487385140,1505313393,0
LTE,736,2,44403,10243585,0,-66.240005493164,-17.389297485352,1000,1,1,1487351352,1487351352,0
LTE,736,2,44401,10249220,0,-66.167887,-17.384799,1000,9,1,1487385140,1554481068,0
LTE,736,2,44401,10261254,0,-66.164955,-17.387268,1000,13,1,1487385141,1555359181,0
LTE,736,2,44403,10251013,0,-66.225462,-17.362708,4660,10,1,1487385141,1505839382,0
LTE,736,2,44401,10249221,0,-66.16281,-17.38447,2275,6,1,1487385140,1554470797,0
LTE,736,3,47318,2659845,0,-63.17873,-17.73814,4518,68,1,1487386743,1506528331,0
LTE,736,3,47318,2706178,0,-63.174557,-17.723728,2261,11,1,1487386743,1494848302,0
LTE,736,1,10103,2888450,0,-68.130753,-16.500949,1223,6,1,1487415990,1494683515,0
LTE,736,1,10100,2818051,0,-68.122496,-16.482333,1000,4,1,1487426814,1494282200,0
LTE,736,3,47310,2710273,0,-63.006562,-17.762782,1829,12,1,1487432177,1506478028,0
LTE,736,2,44401,10241281,0,-66.163101196289,-17.389297485352,1000,2,1,1487446068,1490355974,0
LTE,736,2,44401,10241025,0,-66.164513,-17.372716,1000,11,1,1487446068,1505316335,0
LTE,736,2,44401,10240001,0,-66.163101,-17.388611,1000,2,1,1487446068,1487792364,0
LTE,736,3,47342,2689026,0,-63.220082,-17.749846,1069,3,1,1487502393,1505881104,0
LTE,736,3,27461,20488709,0,-66.149316,-17.392101,3010,26,1,1487520417,1505824035,0
LTE,736,2,14106,2566404,0,-68.201065063477,-16.484298706055,1000,1,1,1487501854,1487501854,0
LTE,736,2,14106,2577668,0,-68.202438354492,-16.489791870117,1000,1,1,1487501854,1487501854,0
LTE,736,2,14106,2602756,0,-68.16535949707,-16.502151489258,1000,1,1,1487501854,1487501854,0
LTE,736,2,14103,2569734,0,-68.125534057617,-16.500778198242,1000,1,1,1487501854,1487501854,0
LTE,736,2,14106,2566406,0,-68.202438354492,-16.480178833008,1000,1,1,1487501854,1487501854,0
LTE,736,2,14106,2567174,0,-68.216171264648,-16.471939086914,1000,1,1,1487501854,1487501854,0
LTE,736,2,44200,5128197,0,-67.107925415039,-17.972946166992,1000,1,1,1487528034,1487528034,0
LTE,736,2,44200,5121028,0,-67.107925415039,-17.974319458008,1000,1,1,1487528034,1487528034,0
LTE,736,2,44200,5122052,0,-67.117907,-17.983292,1000,4,1,1487550420,1494195519,0
LTE,736,2,44200,5121029,0,-67.109298706055,-17.978439331055,1000,1,1,1487528034,1487528034,0
LTE,736,2,44200,5125636,0,-67.112045288086,-17.97981262207,1000,1,1,1487528034,1487528034,0
LTE,736,2,44200,5126150,0,-67.118911743164,-17.981185913086,1000,1,1,1487528034,1487528034,0
LTE,736,2,44200,5127428,0,-67.105652,-17.968023,1000,4,1,1487550420,1494467672,0
LTE,736,1,10100,2819586,0,-68.120528,-16.49411,1000,5,1,1487588906,1493819611,0
LTE,736,2,44404,10266885,0,-66.088943481445,-17.387924194336,1000,2,1,1487647803,1490355974,0
LTE,736,2,44404,10242562,0,-66.095809936523,-17.38655090332,1000,2,1,1487647803,1490964873,0
LTE,736,3,47322,2699265,0,-63.160056,-17.634097,8261,29,1,1487708518,1506483550,0
LTE,736,1,10100,2857474,0,-68.1208,-16.477241,1000,2,1,1487710407,1493771122,0
LTE,736,1,10100,2882561,0,-68.122787475586,-16.477432250977,1000,1,1,1487663368,1487663368,0
LTE,736,1,10108,2850051,0,-68.16101,-16.493683,1000,2,1,1487710408,1493865748,0
LTE,736,1,10100,2857473,0,-68.118294,-16.473963,1000,3,1,1487710407,1492540200,0
LTE,736,3,27253,17952773,0,-68.114702,-16.520389,2295,22,1,1487737114,1506012306,0
LTE,736,3,27253,17920772,0,-68.120334,-16.513516,3818,30,1,1487737114,1548527062,0
LTE,736,3,27254,17971718,0,-68.157894,-16.493891,3700,6,1,1487737114,1505846082,0
LTE,736,3,47346,2579717,0,-63.20198,-17.825792,3861,22,1,1487778854,1506121846,0
LTE,736,1,10103,2852354,0,-68.148266,-16.494855,1000,2,1,1487806930,1494081450,0
LTE,736,2,44401,10244866,0,-66.15303,-17.409964,1237,2,1,1487815141,1492540200,0
LTE,736,2,44401,10244614,0,-66.13091,-17.374146,1000,9,1,1487815141,1553278970,0
LTE,736,2,44701,17955844,0,-63.169326782227,-17.713394165039,1000,8,1,1487817752,1491700960,0
LTE,736,3,27253,17981190,0,-68.125899,-16.508402,1259,19,1,1487817752,1548528052,0
LTE,736,2,44401,10244354,0,-66.181641,-17.390671,1000,4,1,1487818348,1491596972,0
LTE,736,1,30001,3374594,0,-63.204147,-17.795425,1581,13,1,1487934543,1494694868,0
LTE,736,1,30001,3387138,0,-63.199729,-17.801213,1000,5,1,1487934543,1494741275,0
LTE,736,2,44701,17933318,0,-63.179177,-17.794358,1000,4,1,1488053579,1505919278,0
LTE,736,2,44701,17933316,0,-63.177448,-17.797992,1000,3,1,1488053578,1492540200,0
LTE,736,2,44701,17939205,0,-63.173973,-17.794566,1000,3,1,1488053579,1505612706,0
LTE,736,2,44702,17921030,0,-63.180313110352,-17.802658081055,1000,1,1,1487955891,1487955891,0
LTE,736,2,44702,17926661,0,-63.179042,-17.817698,1000,7,1,1488075756,1506308854,0
LTE,736,2,44702,17960453,0,-63.177687,-17.80108,1381,4,1,1488075756,1505970934,0
LTE,736,2,44702,17926405,0,-63.207436,-17.799796,2333,7,1,1488075756,1505350212,0
LTE,736,2,44702,17933830,0,-63.131701,-17.80713,2701,17,1,1488075756,1506477985,0
LTE,736,2,44701,17954054,0,-63.170833,-17.752856,1000,2,1,1488075756,1506095207,0
LTE,736,2,44701,17954052,0,-63.167953491211,-17.749099731445,1000,1,1,1487955927,1487955927,0
LTE,736,2,44702,17972229,0,-63.205719,-17.784805,1000,2,1,1488075756,1489769478,0
LTE,736,2,44701,17935620,0,-63.184584,-17.778404,2010,2,1,1488075756,1505864372,0
LTE,736,2,44701,17961732,0,-63.154463,-17.792648,1000,6,1,1488075756,1506455190,0
LTE,736,2,44702,17925125,0,-63.141860961914,-17.799911499023,1000,1,1,1487955891,1487955891,0
LTE,736,2,44702,17925124,0,-63.148727416992,-17.790298461914,1000,1,1,1487955891,1487955891,0
LTE,736,2,44702,17972228,0,-63.205032348633,-17.784805297852,1000,3,1,1488075756,1492096219,0
LTE,736,2,44701,17937925,0,-63.166580200195,-17.743606567383,1000,1,1,1487955927,1487955927,0
LTE,736,2,44702,17958918,0,-63.141861,-17.802658,1000,2,1,1488075756,1488473975,0
LTE,736,2,44702,17926662,0,-63.189934,-17.814094,1000,3,1,1488075756,1504310738,0
LTE,736,2,44702,17960452,0,-63.180313110352,-17.799911499023,1000,1,1,1487955891,1487955891,0
LTE,736,2,44701,17935621,0,-63.184431,-17.902222,11232,2,1,1458598167,1487955891,0
LTE,736,2,44702,17940228,0,-63.185643,-17.822119,1000,3,1,1488075756,1505601885,0
LTE,736,2,44701,17958660,0,-63.143513,-17.788746,5343,40,1,1488075756,1494719624,0
LTE,736,2,45800,20485893,0,-64.905166625977,-14.800643920898,1000,1,1,1487965195,1487965195,0
LTE,736,2,45800,20481030,0,-64.904189,-14.83026,2679,12,1,1488076996,1505944213,0
LTE,736,2,45800,20485636,0,-64.920472,-14.826003,1580,2,1,1488076996,1505433484,0
LTE,736,2,45800,20480005,0,-64.905166625977,-14.834976196289,1000,3,1,1488076996,1488487051,0
LTE,736,2,45800,20480517,0,-64.90104675293,-14.845962524414,1000,1,1,1487965195,1487965195,0
LTE,736,2,45800,20480006,0,-64.904438,-14.836428,1098,24,1,1488076996,1506473077,0
LTE,736,2,45800,20486917,0,-64.903793334961,-14.808883666992,1000,1,1,1487965195,1487965195,0
LTE,736,2,44702,17931525,0,-63.17135,-17.826492,1000,3,1,1488078962,1506470522,0
LTE,736,3,47318,2688262,0,-63.171976,-17.728175,1000,11,1,1488080124,1505956862,0
LTE,736,3,47318,2659844,0,-63.179736,-17.732808,1000,6,1,1488080124,1506540609,0
LTE,736,3,27210,17981702,0,-68.094214,-16.5293,4372,13,1,1488081497,1494243454,0
LTE,736,3,27210,18099974,0,-68.078093,-16.542678,1000,4,1,1488081497,1505764725,0
LTE,736,1,10103,2836994,0,-68.147506713867,-16.493911743164,1000,1,1,1488005173,1488005173,0
LTE,736,2,44401,10240774,0,-66.164732,-17.379193,3260,7,1,1488148334,1506206844,0
LTE,736,2,44401,10258437,0,-66.161627,-17.377018,1000,15,1,1488148337,1555327620,0
LTE,736,2,44401,10240513,0,-66.170507,-17.360932,1000,7,1,1488148334,1505868289,0
LTE,736,2,44401,10240515,0,-66.179924,-17.371101,1000,4,1,1488148334,1492263838,0
LTE,736,3,47314,2626822,0,-63.177023,-17.854226,1192,111,1,1488160929,1506527286,0
LTE,736,3,47314,2626820,0,-63.175304,-17.851203,1000,23,1,1488160929,1494772462,0
LTE,736,1,10103,2819073,0,-68.144760131836,-16.49528503418,1000,1,1,1488060370,1488060370,0
LTE,736,3,27461,20534277,0,-66.157719,-17.397755,1000,8,1,1488165217,1505517206,0
LTE,736,1,10103,2855938,0,-68.135147094727,-16.502151489258,1000,1,1,1488117030,1488117030,0
LTE,736,3,47314,2563846,0,-63.232075,-17.836392,7703,156,1,1488172320,1506581747,0
LTE,736,1,31002,3380739,0,-63.18851,-17.7406,1277,13,1,1488238773,1506457839,0
LTE,736,1,31002,3380737,0,-63.186487,-17.744648,1783,16,1,1488238773,1505595919,0
LTE,736,3,47314,2659334,0,-63.246231079102,-17.831497192383,1000,3,1,1488274639,1488347514,0
LTE,736,3,47314,2598662,0,-63.215332,-17.830811,1000,2,1,1488261200,1488261200,0
LTE,736,3,47324,2732805,0,-63.242821,-17.841175,3141,38,1,1488274639,1506595601,0
LTE,736,3,47314,2598661,0,-63.206386,-17.831135,1624,5,1,1488274637,1506126593,0
LTE,736,3,47314,2598660,0,-63.211487,-17.828288,1000,9,1,1488274637,1506126317,0
LTE,736,1,20002,3096835,0,-66.137008666992,-17.375564575195,1000,1,1,1488214646,1488214646,0
LTE,736,1,21000,3085058,0,-66.151365,-17.374315,1000,8,1,1488339572,1506444303,0
LTE,736,1,21000,3094529,0,-66.145088,-17.378333,1000,2,1,1488339572,1506461491,0
LTE,736,1,20002,3100675,0,-66.129342,-17.375384,1000,2,1,1488339572,1494102886,0
LTE,736,1,21000,3081218,0,-66.13783,-17.374381,1000,8,1,1488339572,1506042858,0
LTE,736,1,20002,3096834,0,-66.115232,-17.377687,1604,3,1,1488339572,1493901683,0
LTE,736,2,44401,10240773,0,-66.178207397461,-17.414016723633,1000,1,1,1488218150,1488218150,0
LTE,736,2,44401,10240769,0,-66.165719,-17.426167,1000,2,1,1488348544,1494025631,0
LTE,736,2,44401,10246146,0,-66.152114868164,-17.372817993164,1000,4,1,1488348545,1490964873,0
LTE,736,3,47314,2650885,0,-63.199136,-17.854954,1000,45,1,1488393535,1506517417,0
LTE,736,3,47314,2614018,0,-63.199912,-17.847381,1100,6,1,1458598175,1505926451,0
LTE,736,3,47314,2587653,0,-63.204442,-17.845324,2956,9,1,1458598175,1494716880,0
LTE,736,3,47314,2692102,0,-63.183657,-17.847144,7624,55,1,1488393535,1506600655,0
LTE,736,3,47314,2650884,0,-63.202597,-17.85005,1000,2,1,1488393535,1494633614,0
LTE,736,1,31000,3336705,0,-62.996292114258,-17.74772644043,1000,1,1,1488271543,1488271543,0
LTE,736,2,44404,10245123,0,-66.06559753418,-17.400283813477,1000,1,1,1488314257,1488314257,0
LTE,736,1,30001,3374595,0,-63.212703,-17.790332,1000,23,1,1488521792,1506459831,0
LTE,736,3,47400,5192197,0,-65.249821,-19.029133,1000,2,1,1488521792,1505839809,0
LTE,736,1,30003,3394563,0,-63.214873,-17.782325,2205,15,1,1488521792,1505998968,0
LTE,736,3,47400,5152262,0,-65.253658,-19.036977,1000,2,1,1488521792,1506638262,0
LTE,736,2,44702,17944324,0,-63.069076538086,-17.838363647461,1000,1,1,1488343660,1488343660,0
LTE,736,1,30001,3387139,0,-63.201756,-17.78287,5425,13,1,1488578407,1494105711,0
LTE,736,1,30001,3387137,0,-63.202285766602,-17.795791625977,1000,1,1,1488375189,1488375189,0
LTE,736,1,21000,3075074,0,-66.153859,-17.380066,2642,11,1,1488586913,1505926906,0
LTE,736,3,47324,2710530,0,-63.465957641602,-18.126754760742,1000,1,1,1488398564,1488398564,0
LTE,736,3,47324,2712068,0,-63.321325,-17.89223,1000,3,1,1488596560,1506514015,0
LTE,736,3,47324,2644738,0,-63.404159545898,-18.031997680664,1000,2,1,1488596560,1491306634,0
LTE,736,3,47330,2577668,0,-63.871604,-18.177703,1000,6,1,1488596560,1492540200,0
LTE,736,3,47324,2619139,0,-63.43574,-18.064769,2699,28,1,1488596559,1506364416,0
LTE,736,1,30003,3397890,0,-63.161647,-17.764309,1000,9,1,1488603450,1506182228,0
LTE,736,1,30003,3397889,0,-63.15839,-17.761465,1000,2,1,1488603450,1506039355,0
LTE,736,2,44401,10267909,0,-66.166534,-17.403717,1000,2,1,1488611133,1489065822,0
LTE,736,1,30003,3382018,0,-63.148336,-17.771339,1695,8,1,1488619365,1506051606,0
LTE,736,1,30000,3374849,0,-63.159713745117,-17.776565551758,1000,1,1,1488460531,1488460531,0
LTE,736,1,30000,3365633,0,-63.183794,-17.791053,1000,4,1,1488619364,1506512571,0
LTE,736,1,30000,3350019,0,-63.15851,-17.777158,1000,3,1,1488619364,1494181490,0
LTE,736,1,30000,3374850,0,-63.161015,-17.774913,1480,10,1,1488619364,1506527507,0
LTE,736,2,44702,17970436,0,-63.144607543945,-17.823257446289,1000,1,1,1488473975,1488473975,0
LTE,736,2,44702,17958917,0,-63.13632,-17.807563,1000,2,1,1488628807,1506127620,0
LTE,736,2,44702,17957637,0,-63.139114379883,-17.816390991211,1000,1,1,1488473975,1488473975,0
LTE,736,2,44702,17948164,0,-63.111254,-17.841753,1000,2,1,1488628807,1492540200,0
LTE,736,2,44702,17948166,0,-63.122594,-17.83854,1000,3,1,1488628807,1506307510,0
LTE,736,2,44702,17942789,0,-63.14323425293,-17.820510864258,1000,1,1,1488473975,1488473975,0
LTE,736,2,44702,17961988,0,-63.152814,-17.832665,1485,7,1,1488628807,1505510442,0
LTE,736,2,44702,17930757,0,-63.124959,-17.835934,3771,53,1,1488628807,1506307228,0
LTE,736,2,44702,17957636,0,-63.136284,-17.810449,1000,2,1,1488628807,1505408834,0
LTE,736,2,44702,17930758,0,-63.146261,-17.822052,5302,7,1,1488628807,1494680518,0
LTE,736,2,44702,17943814,0,-63.108901977539,-17.843856811523,1000,1,1,1488473970,1488473970,0
LTE,736,2,44702,17943812,0,-63.099827,-17.845335,1000,2,1,1488628807,1492540200,0
LTE,736,3,47322,2576898,0,-63.152301,-17.595547,9604,36,1,1488679125,1506483672,0
LTE,736,3,27451,23098374,0,-66.172714233398,-17.40852355957,1000,1,1,1488583285,1488583285,0
LTE,736,3,47318,2743302,0,-63.144963,-17.683602,2469,12,1,1488686616,1506107919,0
LTE,736,3,47318,2652676,0,-63.158182,-17.696606,3879,48,1,1488686616,1506107053,0
LTE,736,1,31002,3384066,0,-63.122634887695,-17.611770629883,1000,1,1,1488606985,1488606985,0
LTE,736,3,47318,2743300,0,-63.151294,-17.700073,8970,19,1,1488686616,1506524470,0
LTE,736,2,44701,17929221,0,-63.168343,-17.73027,1000,9,1,1488689263,1506176685,0
LTE,736,2,44701,17966597,0,-63.169326782227,-17.76969909668,1000,1,1,1488627240,1488627240,0
LTE,736,2,44701,17959430,0,-63.163147,-17.718887,1000,4,1,1488689263,1489836864,0
LTE,736,2,44701,17920773,0,-63.171779,-17.740091,1000,20,1,1488689263,1506637730,0
LTE,736,2,44701,17966598,0,-63.169537,-17.767946,1000,3,1,1488689263,1506282385,0
LTE,736,2,44701,17967110,0,-63.181157,-17.762712,1000,9,1,1488689263,1506543880,0
LTE,736,2,44701,17950726,0,-63.169326782227,-17.712020874023,1000,3,1,1488689263,1489491351,0
LTE,736,2,44701,17955588,0,-63.173446655273,-17.744979858398,1000,3,1,1488689263,1489055448,0
LTE,736,2,44701,17920772,0,-63.171047,-17.736462,1269,39,1,1488689263,1506641141,0
LTE,736,2,44701,17960964,0,-63.170700073242,-17.771072387695,1000,3,1,1488689263,1490009598,0
LTE,736,2,44701,17967108,0,-63.180626,-17.76302,1000,9,1,1488689263,1506614935,0
LTE,736,2,44701,17950468,0,-63.167953491211,-17.732620239258,1000,3,1,1488689263,1489836864,0
LTE,736,2,44701,17967109,0,-63.180498,-17.769089,1000,2,1,1488689263,1493837521,0
LTE,736,2,44701,17959428,0,-63.157412,-17.729243,3178,8,1,1488689263,1492540200,0
LTE,736,2,44701,17966341,0,-63.181686401367,-17.768325805664,1000,1,1,1488627240,1488627240,0
LTE,736,2,44701,17928196,0,-63.187712,-17.771002,1000,8,1,1488689263,1506615238,0
LTE,736,2,44701,17965316,0,-63.177018,-17.764869,1000,10,1,1488689263,1505528869,0
LTE,736,3,47332,2571265,0,-63.389772,-17.346785,4401,13,1,1488733654,1506020882,0
